symbol	id	ensg	Entrez.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrez
NAF1	ENSG00000145414_NAF1	ENSG00000145414	92345	406.8252342	0.24399413	0.317279241	0.769020152	0.441881348	0.699829299	92345
NAGA	ENSG00000198951_NAGA	ENSG00000198951	4668	796.0665606	-0.560427133	0.293309513	-1.910702207	0.056042861	0.236511157	4668
NAGK	ENSG00000124357_NAGK	ENSG00000124357	55577	1438.682611	-0.289148678	0.316480068	-0.913639459	0.360906325	0.636920272	55577
NAGLU	ENSG00000108784_NAGLU	ENSG00000108784	4669	796.0118308	-0.132437116	0.330829789	-0.400317989	0.68892232	0.859257261	4669
NAGPA	ENSG00000103174_NAGPA	ENSG00000103174	51172	227.8652789	-0.152801803	0.299549928	-0.510104622	0.609978167	0.813896082	51172
NAGS	ENSG00000161653_NAGS	ENSG00000161653	162417	208.0479575	0.352927199	0.59400302	0.594150514	0.552411448	0.777658124	162417
NAIF1	ENSG00000171169_NAIF1	ENSG00000171169	203245	150.5900848	0.340004543	0.41123451	0.826789908	0.408356151	0.67415588	203245
NAIP	ENSG00000249437_NAIP	ENSG00000249437	4671	741.0005273	-0.440704549	0.355932271	-1.238169686	0.215653149	0.493233799	4671
NALCN	ENSG00000102452_NALCN	ENSG00000102452	259232	79.39348651	-0.145348923	0.79414148	-0.183026484	0.854777238	0.939672953	259232
NAMPT	ENSG00000105835_NAMPT	ENSG00000105835	10135	8772.479981	0.47425347	0.590683089	0.802889872	0.42203839	0.684293381	10135
NANOG	ENSG00000111704_NANOG	ENSG00000111704	79923	10.83457674	-1.104868806	1.229015274	-0.898987043	0.368659562	0.642467873	79923
NANOS1	ENSG00000188613_NANOS1	ENSG00000188613	340719	113.9966356	1.729430487	0.74381879	2.32506964	0.020068237	0.132254855	340719
NANP	ENSG00000170191_NANP	ENSG00000170191	140838	288.0510807	0.66513245	0.270802473	2.456153527	0.014043315	0.107834943	140838
NANS	ENSG00000095380_NANS	ENSG00000095380	54187	783.0321915	-0.022090623	0.332281837	-0.066481585	0.946994418	0.977432956	54187
NAP1L1	ENSG00000187109_NAP1L1	ENSG00000187109	4673	6746.389698	-0.194988111	0.335696485	-0.580846449	0.561343947	0.783166655	4673
NAP1L2	ENSG00000186462_NAP1L2	ENSG00000186462	4674	95.59384208	-1.070290144	0.767211258	-1.395039674	0.163003876	0.424797858	4674
NAP1L3	ENSG00000186310_NAP1L3	ENSG00000186310	4675	51.20048318	-0.630263737	0.658276618	-0.957445122	0.338342633	0.617648121	4675
NAP1L4	ENSG00000205531_NAP1L4	ENSG00000205531	4676	2892.267816	0.242157732	0.286089269	0.84644116	0.397306685	0.665491107	4676
NAP1L5	ENSG00000177432_NAP1L5	ENSG00000177432	266812	298.2175482	0.193381849	0.601988072	0.321238672	0.748029528	0.890857172	266812
NAPA	ENSG00000105402_NAPA	ENSG00000105402	8775	1300.165725	0.490730628	0.36558505	1.342315908	0.179493588	0.446279834	8775
NAPA-AS1	ENSG00000268061_NAPA-AS1	ENSG00000268061	100505681	29.07102094	-0.319924739	0.963585041	-0.332015054	0.739877892	0.886633998	100505681
NAPB	ENSG00000125814_NAPB	ENSG00000125814	63908	920.1213556	0.722075148	0.240249912	3.005516799	0.0026513	0.038231905	63908
NAPEPLD	ENSG00000161048_NAPEPLD	ENSG00000161048	222236	841.1036389	-0.204651546	0.353594835	-0.578774139	0.562741583	0.784116385	222236
NAPG	ENSG00000134265_NAPG	ENSG00000134265	8774	1343.229296	-0.069000638	0.367559919	-0.187726231	0.851091267	0.938107423	8774
NAPRT	ENSG00000147813_NAPRT	ENSG00000147813	93100	1269.215376	0.084366326	0.488292642	0.172778205	0.862825769	0.943643429	93100
NAPSA	ENSG00000131400_NAPSA	ENSG00000131400	9476	58.10665377	-0.610243666	0.708505462	-0.861311166	0.389066687	0.659678128	9476
NAPSB	ENSG00000131401_NAPSB	ENSG00000131401	256236	95.78200134	-1.760042929	0.586821812	-2.999280007	0.002706185	0.038810444	256236
NARF	ENSG00000141562_NARF	ENSG00000141562	26502	1122.81457	-0.259909667	0.3138401	-0.828159521	0.407580165	0.67362571	26502
NARFL	ENSG00000103245_NARFL	ENSG00000103245	64428	525.3406551	-0.159435699	0.308463933	-0.516869826	0.605247032	0.810697052	64428
NARS	ENSG00000134440_NARS	ENSG00000134440	4677	2891.039023	0.018621706	0.319296948	0.058320965	0.953492968	0.980109369	4677
NARS2	ENSG00000137513_NARS2	ENSG00000137513	79731	553.2669306	0.088637333	0.304175838	0.291401624	0.770744172	0.9035247	79731
NASP	ENSG00000132780_NASP	ENSG00000132780	4678	2432.797457	0.171887659	0.26086434	0.658915892	0.50994978	0.748251671	4678
NAT1	ENSG00000171428_NAT1	ENSG00000171428	9	114.4760267	-0.408497893	0.528906643	-0.772344039	0.439910688	0.698604063	9
NAT10	ENSG00000135372_NAT10	ENSG00000135372	55226	2108.632928	0.506378594	0.288277493	1.756566526	0.078991723	0.28531883	55226
NAT14	ENSG00000090971_NAT14	ENSG00000090971	57106	100.6074611	-0.252325579	0.595743748	-0.423547172	0.67189609	0.849534269	57106
NAT6	ENSG00000243477_NAT6	ENSG00000243477	24142	153.1466956	0.511347427	0.486052989	1.052040494	0.292780971	0.575057057	24142
NAT8	ENSG00000144035_NAT8	ENSG00000144035	9027	47.56248981	-2.928690557	1.262654771	-2.31947055	0.020369536	0.13300194	9027
NAT8B	ENSG00000204872_NAT8B	ENSG00000204872	51471	75.70006404	-1.140208526	0.693959792	-1.643046958	0.100373218	0.32670568	51471
NAT8L	ENSG00000185818_NAT8L	ENSG00000185818	339983	33.9413278	-2.006921103	1.384023374	-1.450063012	0.147040948	0.400293571	339983
NAT9	ENSG00000109065_NAT9	ENSG00000109065	26151	519.1760895	-0.659821667	0.371808511	-1.774627657	0.075959387	0.278750046	26151
NATD1	ENSG00000274180_NATD1	ENSG00000274180	256302	180.2838398	0.375549718	0.365570025	1.027298991	0.304279697	0.586194789	256302
NAV1	ENSG00000134369_NAV1	ENSG00000134369	89796	4801.072499	1.26231135	0.549124454	2.298770965	0.021517948	0.137148524	89796
NAV2	ENSG00000166833_NAV2	ENSG00000166833	89797	3261.844774	-0.032373903	0.483935364	-0.066897163	0.946663571	0.977300651	89797
NAV2-AS4	ENSG00000254622_NAV2-AS4	ENSG00000254622	399876	13.33342376	-1.137988018	1.935521784	-0.587948959	0.556566553	0.780134423	399876
NAV2-AS5	ENSG00000255043_NAV2-AS5	ENSG00000255043	100874012	23.98035826	-1.390739691	1.772040616	-0.784823823	0.43255687	0.692572782	100874012
NAV3	ENSG00000067798_NAV3	ENSG00000067798	89795	602.9868596	-1.177633971	0.794981479	-1.481335103	0.138517299	0.389355302	89795
NAXD	ENSG00000213995_NAXD	ENSG00000213995	55739	986.6973219	0.148813554	0.221362859	0.672260717	0.501417734	0.742004689	55739
NAXE	ENSG00000163382_NAXE	ENSG00000163382	128240	897.1666913	0.19834797	0.398322337	0.497958441	0.618513335	0.81879939	128240
NBAS	ENSG00000151779_NBAS	ENSG00000151779	51594	3203.604769	-0.111669158	0.198391011	-0.562874079	0.573520632	0.791834594	51594
NBAT1	ENSG00000260455_NBAT1	ENSG00000260455	729177	127.8397953	-1.862502369	1.375752422	-1.353806353	0.175798166	0.44236534	729177
NBDY	ENSG00000204272_NBDY	ENSG00000204272	550643	306.0927366	-0.158039537	0.474310337	-0.333198594	0.738984379	0.886130994	550643
NBEA	ENSG00000172915_NBEA	ENSG00000172915	26960	1677.751306	-3.698890833	0.636547273	-5.810865881	6.22e-09	1.13e-06	26960
NBEAL1	ENSG00000144426_NBEAL1	ENSG00000144426	65065	3624.579796	-0.022600867	0.394649404	-0.057268216	0.954331539	0.980351052	65065
NBEAL2	ENSG00000160796_NBEAL2	ENSG00000160796	23218	6655.5441	0.558684048	0.298215451	1.873424215	0.061009829	0.247974564	23218
NBEAP1	ENSG00000258590_NBEAP1	ENSG00000258590	606	31.52356316	-0.679477953	1.011620939	-0.671672487	0.50179222	0.742313442	606
NBL1	ENSG00000158747_NBL1	ENSG00000158747	4681	103.0067748	-0.587120011	0.6411377	-0.915747134	0.359799537	0.636031153	4681
NBN	ENSG00000104320_NBN	ENSG00000104320	4683	2139.130453	-0.03635501	0.396247297	-0.091748284	0.926898034	0.97002183	4683
NBPF1	ENSG00000219481_NBPF1	ENSG00000219481	55672	2322.784035	-0.486485851	0.315421169	-1.542337353	0.122991636	0.36384106	55672
NBPF10	ENSG00000271425_NBPF10	ENSG00000271425	100132406	1223.716	0.505292074	0.305376873	1.654650757	0.097995361	0.321906769	100132406
NBPF12	ENSG00000268043_NBPF12	ENSG00000268043	149013	222.7322667	-0.588307492	0.276030793	-2.131311097	0.033063521	0.177574079	149013
NBPF15	ENSG00000266338_NBPF15	ENSG00000266338	284565	457.7527002	-0.401163117	0.28730813	-1.396281814	0.162629648	0.42422013	284565
NBPF22P	ENSG00000205449_NBPF22P	ENSG00000205449	285622	130.9288431	-1.691347311	1.322877837	-1.278536282	0.2010604	0.475955997	285622
NBPF3	ENSG00000142794_NBPF3	ENSG00000142794	84224	352.9817447	-0.602661525	0.448961143	-1.342346734	0.179483597	0.446279834	84224
NBPF4	ENSG00000196427_NBPF4	ENSG00000196427	148545	19.47780531	-1.643312477	1.430055886	-1.149124655	0.250504583	0.53212703	148545
NBPF6	ENSG00000186086_NBPF6	ENSG00000186086	653149	45.85477919	-1.747054803	1.162617621	-1.502690799	0.132918796	0.380122141	653149
NBPF8	ENSG00000270231_NBPF8	ENSG00000270231	728841	241.1405582	-0.376388163	0.322588071	-1.166776448	0.243300661	0.524576045	728841
NBPF9	ENSG00000269713_NBPF9	ENSG00000269713	400818	435.8348604	-0.39850182	0.31239196	-1.275646853	0.202080384	0.477159433	400818
NBR1	ENSG00000188554_NBR1	ENSG00000188554	4077	3255.823655	-0.155108115	0.265842197	-0.583459347	0.559584116	0.781803169	4077
NBR2	ENSG00000198496_NBR2	ENSG00000198496	10230	259.1568558	-1.151537057	0.511857683	-2.249721152	0.024466652	0.148527349	10230
NCALD	ENSG00000104490_NCALD	ENSG00000104490	83988	166.4325038	-0.913582272	0.64627184	-1.413619185	0.157473745	0.416309901	83988
NCAM1	ENSG00000149294_NCAM1	ENSG00000149294	4684	448.3314409	-1.215009126	0.852661556	-1.424960604	0.154168589	0.41093757	4684
NCAM2	ENSG00000154654_NCAM2	ENSG00000154654	4685	79.11253167	-0.163393947	0.915572395	-0.17846098	0.858360963	0.941566812	4685
NCAPD2	ENSG00000010292_NCAPD2	ENSG00000010292	9918	2786.238147	0.780289237	0.375603643	2.077427234	0.037762145	0.19108778	9918
NCAPD3	ENSG00000151503_NCAPD3	ENSG00000151503	23310	1318.140806	-0.009917421	0.290940759	-0.034087424	0.972807437	0.988876683	23310
NCAPG	ENSG00000109805_NCAPG	ENSG00000109805	64151	796.1077469	1.190806585	0.510968282	2.330490219	0.019780256	0.130919682	64151
NCAPG2	ENSG00000146918_NCAPG2	ENSG00000146918	54892	1406.144398	1.01308829	0.295163195	3.432298839	0.000598488	0.014043745	54892
NCAPH	ENSG00000121152_NCAPH	ENSG00000121152	23397	506.2306205	1.1069256	0.5054367	2.190038039	0.028521478	0.163334952	23397
NCAPH2	ENSG00000025770_NCAPH2	ENSG00000025770	29781	1028.819903	0.325913523	0.253010754	1.28814099	0.197696889	0.472050708	29781
NCBP1	ENSG00000136937_NCBP1	ENSG00000136937	4686	1927.73384	-0.142993539	0.268188458	-0.533183046	0.593906876	0.804542657	4686
NCBP2	ENSG00000114503_NCBP2	ENSG00000114503	22916	1623.717373	0.600348801	0.309508123	1.939686735	0.052417773	0.2290399	22916
NCBP2-AS2	ENSG00000270170_NCBP2-AS2	ENSG00000270170	152217	118.3949844	0.193840637	0.661780213	0.292907877	0.769592568	0.90311288	152217
NCBP3	ENSG00000074356_NCBP3	ENSG00000074356	55421	2299.414709	0.113248895	0.210498453	0.538003455	0.590574664	0.802884743	55421
NCCRP1	ENSG00000188505_NCCRP1	ENSG00000188505	342897	315.3402059	4.586365995	0.968124152	4.737373803	2.17e-06	0.000172455	342897
NCDN	ENSG00000020129_NCDN	ENSG00000020129	23154	797.0727989	0.495909576	0.351112922	1.412393409	0.157834156	0.416903312	23154
NCEH1	ENSG00000144959_NCEH1	ENSG00000144959	57552	922.0468167	-0.912092982	0.39649593	-2.300384223	0.021426462	0.136891284	57552
NCF1	ENSG00000158517_NCF1	ENSG00000158517	653361	125.4331942	-0.642484434	0.825195749	-0.778584276	0.436224645	0.695688348	653361
NCF1B	ENSG00000182487_NCF1B	ENSG00000182487	654816	51.36498947	-0.333204328	0.670934657	-0.496627093	0.619452044	0.819043693	654816
NCF1C	ENSG00000165178_NCF1C	ENSG00000165178	654817	76.69217048	-1.273059023	0.64134373	-1.984987088	0.047145908	0.216871177	654817
NCF2	ENSG00000116701_NCF2	ENSG00000116701	4688	876.8815223	0.674610986	0.517946583	1.302472123	0.192755041	0.4649571	4688
NCF4	ENSG00000100365_NCF4	ENSG00000100365	4689	282.1523326	-1.003167774	0.442046504	-2.26937158	0.023245739	0.143800406	4689
NCK1	ENSG00000158092_NCK1	ENSG00000158092	4690	934.7448105	0.54689029	0.317334424	1.723387847	0.084818411	0.296703187	4690
NCK2	ENSG00000071051_NCK2	ENSG00000071051	8440	962.8521277	0.716893861	0.373934738	1.917163045	0.055217221	0.234391978	8440
NCKAP1	ENSG00000061676_NCKAP1	ENSG00000061676	10787	6830.582965	0.58592194	0.335784112	1.74493646	0.08099593	0.288857074	10787
NCKAP1L	ENSG00000123338_NCKAP1L	ENSG00000123338	3071	1436.241515	-1.300724176	0.443353611	-2.933830119	0.003348074	0.044315207	3071
NCKAP5	ENSG00000176771_NCKAP5	ENSG00000176771	344148	783.780494	1.690835951	0.587310201	2.878948717	0.003990032	0.049693458	344148
NCKAP5L	ENSG00000167566_NCKAP5L	ENSG00000167566	57701	1502.61296	-0.789583019	0.375068313	-2.105171225	0.035276406	0.183877018	57701
NCKIPSD	ENSG00000213672_NCKIPSD	ENSG00000213672	51517	826.4122533	-0.013349966	0.423896952	-0.031493423	0.974876037	0.989864335	51517
NCL	ENSG00000115053_NCL	ENSG00000115053	4691	10413.99764	0.778438703	0.263705745	2.951921665	0.00315803	0.043041248	4691
NCLN	ENSG00000125912_NCLN	ENSG00000125912	56926	1383.524305	0.989922405	0.457462665	2.163941412	0.030468846	0.169835435	56926
NCMAP	ENSG00000184454_NCMAP	ENSG00000184454	400746	15.04468647	-4.135779414	1.147457343	-3.604299052	0.000312997	0.008819503	400746
NCOA1	ENSG00000084676_NCOA1	ENSG00000084676	8648	2996.283654	-1.102298083	0.379930929	-2.901311788	0.003716039	0.047416815	8648
NCOA2	ENSG00000140396_NCOA2	ENSG00000140396	10499	2747.701521	-0.607810124	0.35220818	-1.725712684	0.084399115	0.295798803	10499
NCOA3	ENSG00000124151_NCOA3	ENSG00000124151	8202	6525.216272	0.379733571	0.221951611	1.710884499	0.087102437	0.301760765	8202
NCOA4	ENSG00000266412_NCOA4	ENSG00000266412	8031	4492.1644	0.031433941	0.30505784	0.103042561	0.917929192	0.966926806	8031
NCOA5	ENSG00000124160_NCOA5	ENSG00000124160	57727	966.04631	-0.241499183	0.332862868	-0.725521548	0.46813213	0.717745518	57727
NCOA6	ENSG00000198646_NCOA6	ENSG00000198646	23054	5126.816527	0.31944314	0.246020158	1.298442948	0.194135169	0.466756449	23054
NCOA7	ENSG00000111912_NCOA7	ENSG00000111912	135112	2720.870244	-0.509179915	0.492014047	-1.03488898	0.300720762	0.582326038	135112
NCOR1	ENSG00000141027_NCOR1	ENSG00000141027	9611	7786.239512	-0.043168224	0.263744374	-0.163674483	0.869987406	0.947139145	9611
NCOR2	ENSG00000196498_NCOR2	ENSG00000196498	9612	10545.69358	0.110110469	0.389039048	0.283031922	0.777152367	0.907277683	9612
NCR1	ENSG00000189430_NCR1	ENSG00000189430	9437	28.35423915	-0.176758617	0.70832166	-0.249545689	0.802938704	0.919357321	9437
NCR3	ENSG00000204475_NCR3	ENSG00000204475	259197	13.43500327	-1.106521182	1.256921964	-0.880341989	0.378674073	0.651199759	259197
NCR3LG1	ENSG00000188211_NCR3LG1	ENSG00000188211	374383	246.3922043	-1.061465502	0.443975485	-2.390820077	0.016810789	0.119507972	374383
NCS1	ENSG00000107130_NCS1	ENSG00000107130	23413	571.8865945	1.179664871	0.639722131	1.844026982	0.065179208	0.256424509	23413
NCSTN	ENSG00000162736_NCSTN	ENSG00000162736	23385	2250.761885	0.012003857	0.254291074	0.047205183	0.962349697	0.984336785	23385
NDC1	ENSG00000058804_NDC1	ENSG00000058804	55706	1051.860538	0.523954919	0.364929616	1.435769792	0.151067858	0.406203214	55706
NDC80	ENSG00000080986_NDC80	ENSG00000080986	10403	412.3598364	0.403549026	0.456891775	0.883248612	0.377101962	0.650297666	10403
NDE1	ENSG00000072864_NDE1	ENSG00000072864	54820	1194.407066	1.059519714	0.417388895	2.5384473	0.011134557	0.093697432	54820
NDEL1	ENSG00000166579_NDEL1	ENSG00000166579	81565	1728.243966	0.783528127	0.220350091	3.555833005	0.000376783	0.010050505	81565
NDFIP1	ENSG00000131507_NDFIP1	ENSG00000131507	80762	1906.660481	0.197461024	0.24040729	0.821360387	0.41144102	0.676361545	80762
NDFIP2	ENSG00000102471_NDFIP2	ENSG00000102471	54602	1802.807332	1.176375947	0.450323105	2.612293117	0.008993711	0.083074436	54602
NDN	ENSG00000182636_NDN	ENSG00000182636	4692	210.1494335	0.775196609	0.843118564	0.919439616	0.357865676	0.634183611	4692
NDNF	ENSG00000173376_NDNF	ENSG00000173376	79625	66.44322022	-3.232325582	0.961103996	-3.363138219	0.000770618	0.016900317	79625
NDOR1	ENSG00000188566_NDOR1	ENSG00000188566	27158	796.654508	0.304642732	0.410140588	0.742776358	0.457617091	0.711162456	27158
NDRG1	ENSG00000104419_NDRG1	ENSG00000104419	10397	33460.56293	4.48534573	0.664424541	6.750722547	1.47e-11	5.01e-09	10397
NDRG2	ENSG00000165795_NDRG2	ENSG00000165795	57447	954.6328341	0.146595937	0.581876018	0.251936723	0.801089974	0.918657066	57447
NDRG3	ENSG00000101079_NDRG3	ENSG00000101079	57446	613.1819245	-0.096266393	0.181677469	-0.529875246	0.59619843	0.805756353	57446
NDRG4	ENSG00000103034_NDRG4	ENSG00000103034	65009	580.5370988	0.723855619	0.534365952	1.354606552	0.175542945	0.442125858	65009
NDST1	ENSG00000070614_NDST1	ENSG00000070614	3340	3325.455091	1.134488776	0.307198252	3.693018333	0.000221608	0.006807325	3340
NDST2	ENSG00000166507_NDST2	ENSG00000166507	8509	1384.097316	-0.572963276	0.218560116	-2.621536292	0.008753444	0.08179958	8509
NDST3	ENSG00000164100_NDST3	ENSG00000164100	9348	76.43203214	0.764425232	0.711326021	1.074648205	0.282532261	0.565226856	9348
NDUFA1	ENSG00000125356_NDUFA1	ENSG00000125356	4694	614.0099631	0.306901928	0.27880702	1.100768294	0.270997514	0.55391627	4694
NDUFA10	ENSG00000130414_NDUFA10	ENSG00000130414	4705	1869.762947	0.122099964	0.248765347	0.490823844	0.623551044	0.821721856	4705
NDUFA11	ENSG00000174886_NDUFA11	ENSG00000174886	126328	216.0145365	0.074601171	0.487859438	0.152915297	0.878465073	0.951206607	126328
NDUFA12	ENSG00000184752_NDUFA12	ENSG00000184752	55967	523.9699623	-0.025292643	0.30330183	-0.083391	0.933540645	0.972989003	55967
NDUFA13	ENSG00000186010_NDUFA13	ENSG00000186010	51079	277.5885331	0.470503201	0.483810702	0.972494405	0.330804647	0.611554858	51079
NDUFA2	ENSG00000131495_NDUFA2	ENSG00000131495	4695	253.0365196	0.5249655	0.293692677	1.787465409	0.073862298	0.275327249	4695
NDUFA3	ENSG00000170906_NDUFA3	ENSG00000170906	4696	342.5794374	0.268886833	0.406042786	0.662213053	0.50783469	0.747054548	4696
NDUFA4	ENSG00000189043_NDUFA4	ENSG00000189043	4697	657.4962607	-0.401500391	0.300485624	-1.336171713	0.181493155	0.449332732	4697
NDUFA4L2	ENSG00000185633_NDUFA4L2	ENSG00000185633	56901	1672.761029	1.568270967	0.92191089	1.701109058	0.08892251	0.304858243	56901
NDUFA5	ENSG00000128609_NDUFA5	ENSG00000128609	4698	772.590801	-0.098208097	0.298999897	-0.328455286	0.742567447	0.887799937	4698
NDUFA6	ENSG00000184983_NDUFA6	ENSG00000184983	4700	596.7274791	0.068306827	0.278423331	0.245334424	0.806197499	0.920841054	4700
NDUFA6-AS1	ENSG00000237037_NDUFA6-AS1	ENSG00000237037	100132273	20.23464979	0.513150388	0.874800492	0.586591334	0.557478204	0.780758027	100132273
NDUFA7	ENSG00000267855_NDUFA7	ENSG00000267855	4701	255.3086979	0.672428514	0.417747239	1.609654002	0.107473412	0.339079352	4701
NDUFA8	ENSG00000119421_NDUFA8	ENSG00000119421	4702	366.6780227	0.677514887	0.317597008	2.133253368	0.032903947	0.176923621	4702
NDUFA9	ENSG00000139180_NDUFA9	ENSG00000139180	4704	787.5276843	0.235349411	0.326728518	0.720320995	0.471327381	0.719504001	4704
NDUFAB1	ENSG00000004779_NDUFAB1	ENSG00000004779	4706	372.3039038	0.447650819	0.257037828	1.74157564	0.081582727	0.289789345	4706
NDUFAF1	ENSG00000137806_NDUFAF1	ENSG00000137806	51103	174.7511984	0.113172862	0.256462664	0.441283967	0.659007432	0.841772769	51103
NDUFAF2	ENSG00000164182_NDUFAF2	ENSG00000164182	91942	198.5847662	0.326142863	0.257538565	1.266384561	0.205375436	0.481437641	91942
NDUFAF3	ENSG00000178057_NDUFAF3	ENSG00000178057	25915	384.9492308	0.225672463	0.421670407	0.535186865	0.592520648	0.803837429	25915
NDUFAF4	ENSG00000123545_NDUFAF4	ENSG00000123545	29078	170.7358402	-0.362526637	0.386234939	-0.938616891	0.347927477	0.626133834	29078
NDUFAF4P1	ENSG00000259467_NDUFAF4P1	ENSG00000259467	100306975	25.95123912	0.366874173	1.259562977	0.291271004	0.770844062	0.9035247	100306975
NDUFAF5	ENSG00000101247_NDUFAF5	ENSG00000101247	79133	337.9269754	0.474045174	0.291528818	1.626066258	0.103935561	0.332971049	79133
NDUFAF6	ENSG00000156170_NDUFAF6	ENSG00000156170	137682	408.5115273	0.11899106	0.257554406	0.462003588	0.644078748	0.833518016	137682
NDUFAF7	ENSG00000003509_NDUFAF7	ENSG00000003509	55471	348.6087995	-0.472810658	0.285539883	-1.655848049	0.097752594	0.321543686	55471
NDUFAF8	ENSG00000224877_NDUFAF8	ENSG00000224877	284184	259.4847775	0.188928702	0.374866467	0.503989337	0.61426887	0.816555027	284184
NDUFB1	ENSG00000183648_NDUFB1	ENSG00000183648	4707	323.9442807	0.343473581	0.325378472	1.055612494	0.291145291	0.573819778	4707
NDUFB10	ENSG00000140990_NDUFB10	ENSG00000140990	4716	559.3926575	0.188264423	0.252836213	0.744610197	0.456507402	0.710608934	4716
NDUFB11	ENSG00000147123_NDUFB11	ENSG00000147123	54539	934.2602176	1.348661495	0.457693481	2.946647815	0.003212388	0.043260799	54539
NDUFB2	ENSG00000090266_NDUFB2	ENSG00000090266	4708	370.0271787	0.172524377	0.293601469	0.587614148	0.556791313	0.780271146	4708
